http://enhancer.binf.ku.dk/presets/CL:0002504_enteric_smooth_muscle_cell_differentially_expressed_enhancers.bed	eenhancer	CL:0002504	eenhancer	enteric_smooth_muscle_cell	
http://enhancer.binf.ku.dk/presets/CL:0002166_epithelial_cell_of_Malassez_differentially_expressed_enhancers.bed	eenhancer	CL:0002166	eenhancer	epithelial_cell_of_Malassez	
http://enhancer.binf.ku.dk/presets/CL:0002252_epithelial_cell_of_esophagus_differentially_expressed_enhancers.bed	eenhancer	CL:0002252	eenhancer	epithelial_cell_of_esophagus	
http://enhancer.binf.ku.dk/presets/CL:0002231_epithelial_cell_of_prostate_differentially_expressed_enhancers.bed	eenhancer	CL:0002231	eenhancer	epithelial_cell_of_prostate	
https://www.encodeproject.org/search/?type=file&dataset=/experiments/ENCSR000ENN/&format=json&frame=object&limit=all	encode2	ENCSR000ENN	dnase_seq	epithelialcellofesophagus	
https://www.encodeproject.org/search/?type=file&dataset=/experiments/ENCSR000EPU/&format=json&frame=object&limit=all	encode2	ENCSR000EPU	dnase_seq	epithelialcellofprostate	
https://www.encodeproject.org/search/?type=file&dataset=/experiments/ENCSR910PDW/&format=json&frame=object&limit=all	encode2	ENCSR910PDW	h3k27ac	epithelialcellofprostate	
https://www.encodeproject.org/search/?type=file&dataset=/experiments/ENCSR000EPW/&format=json&frame=object&limit=all	encode2	ENCSR000EPW	dnase_seq	epithelialcellofproximaltubule	
GSE22162.ATRX.erythroid	remap	GSE22162	atrx	erythroid	
GSE25000.TAL1.erythroid	remap	GSE25000	tal1	erythroid	
GSE13084.RNF2.esc	remap	GSE13084	rnf2	esc	
GSE17917.KLF4.esc	remap	GSE17917	klf4	esc	
GSE17917.MYC.esc	remap	GSE17917	myc	esc	
GSE17917.POU5F1.esc	remap	GSE17917	pou5f1	esc	
GSE17917.TAF2.esc	remap	GSE17917	taf2	esc	
GSE18292.NANOG.esc	remap	GSE18292	nanog	esc	
GSE18292.SOX2.esc	remap	GSE18292	sox2	esc	
GSE20650.CTCF.esc	remap	GSE20650	ctcf	esc	
GSE20650.NANOG.esc	remap	GSE20650	nanog	esc	
GSE20650.POU5F1.esc	remap	GSE20650	pou5f1	esc	
GSE22767.PRDM14.esc	remap	GSE22767	prdm14	esc	
GSE24447.SMARCA4.esc	remap	GSE24447	smarca4	esc	
GSE26097.EOMES.esc	remap	GSE26097	eomes	esc	
GSE29422.FOXH1.esc	remap	GSE29422	foxh1	esc	
GSE29422.SMAD2+3.esc	remap	GSE29422	smad2+3	esc	
GSE29422.SMAD3.esc	remap	GSE29422	smad3	esc	
GSE29422.SMAD4.esc	remap	GSE29422	smad4	esc	
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E024-H3K27me3.narrowPeak.gz	roadmap	E024-H3K27me3	h3k27me3	esc_4star	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E024-H3K36me3.narrowPeak.gz	roadmap	E024-H3K36me3	h3k36me3	esc_4star	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E024-H3K4me1.narrowPeak.gz	roadmap	E024-H3K4me1	h3k4me1	esc_4star	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E024-H3K4me3.narrowPeak.gz	roadmap	E024-H3K4me3	h3k4me3	esc_4star	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E024-H3K9me3.narrowPeak.gz	roadmap	E024-H3K9me3	h3k9me3	esc_4star	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-DNase.hotspot.fdr0.01.peaks.bed.gz	roadmap	E003-DNase	dnase	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H2A.Z.narrowPeak.gz	roadmap	E003-H2A.Z	h2az	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H2AK5ac.narrowPeak.gz	roadmap	E003-H2AK5ac	h2ak5ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H2BK120ac.narrowPeak.gz	roadmap	E003-H2BK120ac	h2bk120ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H2BK12ac.narrowPeak.gz	roadmap	E003-H2BK12ac	h2bk12ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H2BK15ac.narrowPeak.gz	roadmap	E003-H2BK15ac	h2bk15ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H2BK20ac.narrowPeak.gz	roadmap	E003-H2BK20ac	h2bk20ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H2BK5ac.narrowPeak.gz	roadmap	E003-H2BK5ac	h2bk5ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K14ac.narrowPeak.gz	roadmap	E003-H3K14ac	h3k14ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K18ac.narrowPeak.gz	roadmap	E003-H3K18ac	h3k18ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K23ac.narrowPeak.gz	roadmap	E003-H3K23ac	h3k23ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K23me2.narrowPeak.gz	roadmap	E003-H3K23me2	h3k23me2	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K27ac.narrowPeak.gz	roadmap	E003-H3K27ac	h3k27ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K27me3.narrowPeak.gz	roadmap	E003-H3K27me3	h3k27me3	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K36me3.narrowPeak.gz	roadmap	E003-H3K36me3	h3k36me3	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K4ac.narrowPeak.gz	roadmap	E003-H3K4ac	h3k4ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K4me1.narrowPeak.gz	roadmap	E003-H3K4me1	h3k4me1	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K4me2.narrowPeak.gz	roadmap	E003-H3K4me2	h3k4me2	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K4me3.narrowPeak.gz	roadmap	E003-H3K4me3	h3k4me3	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K56ac.narrowPeak.gz	roadmap	E003-H3K56ac	h3k56ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K79me1.narrowPeak.gz	roadmap	E003-H3K79me1	h3k79me1	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K79me2.narrowPeak.gz	roadmap	E003-H3K79me2	h3k79me2	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K9ac.narrowPeak.gz	roadmap	E003-H3K9ac	h3k9ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H3K9me3.narrowPeak.gz	roadmap	E003-H3K9me3	h3k9me3	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H4K20me1.narrowPeak.gz	roadmap	E003-H4K20me1	h4k20me1	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H4K5ac.narrowPeak.gz	roadmap	E003-H4K5ac	h4k5ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H4K8ac.narrowPeak.gz	roadmap	E003-H4K8ac	h4k8ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E003-H4K91ac.narrowPeak.gz	roadmap	E003-H4K91ac	h4k91ac	esc_h1	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-DNase.hotspot.fdr0.01.peaks.bed.gz	roadmap	E008-DNase	dnase	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H2A.Z.narrowPeak.gz	roadmap	E008-H2A.Z	h2az	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H2AK5ac.narrowPeak.gz	roadmap	E008-H2AK5ac	h2ak5ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H2BK120ac.narrowPeak.gz	roadmap	E008-H2BK120ac	h2bk120ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H2BK12ac.narrowPeak.gz	roadmap	E008-H2BK12ac	h2bk12ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H2BK15ac.narrowPeak.gz	roadmap	E008-H2BK15ac	h2bk15ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H2BK20ac.narrowPeak.gz	roadmap	E008-H2BK20ac	h2bk20ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H2BK5ac.narrowPeak.gz	roadmap	E008-H2BK5ac	h2bk5ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K14ac.narrowPeak.gz	roadmap	E008-H3K14ac	h3k14ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K18ac.narrowPeak.gz	roadmap	E008-H3K18ac	h3k18ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K23ac.narrowPeak.gz	roadmap	E008-H3K23ac	h3k23ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K23me2.narrowPeak.gz	roadmap	E008-H3K23me2	h3k23me2	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K27ac.narrowPeak.gz	roadmap	E008-H3K27ac	h3k27ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K27me3.narrowPeak.gz	roadmap	E008-H3K27me3	h3k27me3	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K36me3.narrowPeak.gz	roadmap	E008-H3K36me3	h3k36me3	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K4ac.narrowPeak.gz	roadmap	E008-H3K4ac	h3k4ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K4me1.narrowPeak.gz	roadmap	E008-H3K4me1	h3k4me1	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K4me2.narrowPeak.gz	roadmap	E008-H3K4me2	h3k4me2	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K4me3.narrowPeak.gz	roadmap	E008-H3K4me3	h3k4me3	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K56ac.narrowPeak.gz	roadmap	E008-H3K56ac	h3k56ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K79me1.narrowPeak.gz	roadmap	E008-H3K79me1	h3k79me1	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K79me2.narrowPeak.gz	roadmap	E008-H3K79me2	h3k79me2	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K9ac.narrowPeak.gz	roadmap	E008-H3K9ac	h3k9ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3K9me3.narrowPeak.gz	roadmap	E008-H3K9me3	h3k9me3	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H3T11ph.narrowPeak.gz	roadmap	E008-H3T11ph	h3t11ph	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H4K20me1.narrowPeak.gz	roadmap	E008-H4K20me1	h4k20me1	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H4K5ac.narrowPeak.gz	roadmap	E008-H4K5ac	h4k5ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H4K8ac.narrowPeak.gz	roadmap	E008-H4K8ac	h4k8ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E008-H4K91ac.narrowPeak.gz	roadmap	E008-H4K91ac	h4k91ac	esc_h9	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E014-H3K27ac.narrowPeak.gz	roadmap	E014-H3K27ac	h3k27ac	esc_hues48	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E014-H3K27me3.narrowPeak.gz	roadmap	E014-H3K27me3	h3k27me3	esc_hues48	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E014-H3K36me3.narrowPeak.gz	roadmap	E014-H3K36me3	h3k36me3	esc_hues48	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E014-H3K4me1.narrowPeak.gz	roadmap	E014-H3K4me1	h3k4me1	esc_hues48	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E014-H3K4me3.narrowPeak.gz	roadmap	E014-H3K4me3	h3k4me3	esc_hues48	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E014-H3K9ac.narrowPeak.gz	roadmap	E014-H3K9ac	h3k9ac	esc_hues48	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E014-H3K9me3.narrowPeak.gz	roadmap	E014-H3K9me3	h3k9me3	esc_hues48	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E015-H3K27ac.narrowPeak.gz	roadmap	E015-H3K27ac	h3k27ac	esc_hues6	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E015-H3K27me3.narrowPeak.gz	roadmap	E015-H3K27me3	h3k27me3	esc_hues6	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E015-H3K36me3.narrowPeak.gz	roadmap	E015-H3K36me3	h3k36me3	esc_hues6	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E015-H3K4me1.narrowPeak.gz	roadmap	E015-H3K4me1	h3k4me1	esc_hues6	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E015-H3K4me3.narrowPeak.gz	roadmap	E015-H3K4me3	h3k4me3	esc_hues6	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E015-H3K9ac.narrowPeak.gz	roadmap	E015-H3K9ac	h3k9ac	esc_hues6	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E015-H3K9me3.narrowPeak.gz	roadmap	E015-H3K9me3	h3k9me3	esc_hues6	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E016-H3K27ac.narrowPeak.gz	roadmap	E016-H3K27ac	h3k27ac	esc_hues64	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E016-H3K27me3.narrowPeak.gz	roadmap	E016-H3K27me3	h3k27me3	esc_hues64	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E016-H3K36me3.narrowPeak.gz	roadmap	E016-H3K36me3	h3k36me3	esc_hues64	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E016-H3K4me1.narrowPeak.gz	roadmap	E016-H3K4me1	h3k4me1	esc_hues64	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E016-H3K4me3.narrowPeak.gz	roadmap	E016-H3K4me3	h3k4me3	esc_hues64	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E016-H3K9ac.narrowPeak.gz	roadmap	E016-H3K9ac	h3k9ac	esc_hues64	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E016-H3K9me3.narrowPeak.gz	roadmap	E016-H3K9me3	h3k9me3	esc_hues64	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E001-H3K27me3.narrowPeak.gz	roadmap	E001-H3K27me3	h3k27me3	esc_i3	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E001-H3K36me3.narrowPeak.gz	roadmap	E001-H3K36me3	h3k36me3	esc_i3	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E001-H3K4me1.narrowPeak.gz	roadmap	E001-H3K4me1	h3k4me1	esc_i3	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E001-H3K4me3.narrowPeak.gz	roadmap	E001-H3K4me3	h3k4me3	esc_i3	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E001-H3K9ac.narrowPeak.gz	roadmap	E001-H3K9ac	h3k9ac	esc_i3	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E001-H3K9me3.narrowPeak.gz	roadmap	E001-H3K9me3	h3k9me3	esc_i3	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E002-H3K27me3.narrowPeak.gz	roadmap	E002-H3K27me3	h3k27me3	esc_wa7	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E002-H3K36me3.narrowPeak.gz	roadmap	E002-H3K36me3	h3k36me3	esc_wa7	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E002-H3K4me1.narrowPeak.gz	roadmap	E002-H3K4me1	h3k4me1	esc_wa7	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E002-H3K4me3.narrowPeak.gz	roadmap	E002-H3K4me3	h3k4me3	esc_wa7	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E002-H3K9ac.narrowPeak.gz	roadmap	E002-H3K9ac	h3k9ac	esc_wa7	esc
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E002-H3K9me3.narrowPeak.gz	roadmap	E002-H3K9me3	h3k9me3	esc_wa7	esc
GSE31006.FOXP1.esch9	remap	GSE31006	foxp1	esch9	
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E011-H3K27ac.narrowPeak.gz	roadmap	E011-H3K27ac	h3k27ac	esdr_cd184_endo	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E011-H3K27me3.narrowPeak.gz	roadmap	E011-H3K27me3	h3k27me3	esdr_cd184_endo	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E011-H3K36me3.narrowPeak.gz	roadmap	E011-H3K36me3	h3k36me3	esdr_cd184_endo	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E011-H3K4me1.narrowPeak.gz	roadmap	E011-H3K4me1	h3k4me1	esdr_cd184_endo	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E011-H3K4me3.narrowPeak.gz	roadmap	E011-H3K4me3	h3k4me3	esdr_cd184_endo	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E011-H3K9ac.narrowPeak.gz	roadmap	E011-H3K9ac	h3k9ac	esdr_cd184_endo	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E011-H3K9me3.narrowPeak.gz	roadmap	E011-H3K9me3	h3k9me3	esdr_cd184_endo	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E012-H3K27ac.narrowPeak.gz	roadmap	E012-H3K27ac	h3k27ac	esdr_cd56_ecto	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E012-H3K27me3.narrowPeak.gz	roadmap	E012-H3K27me3	h3k27me3	esdr_cd56_ecto	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E012-H3K36me3.narrowPeak.gz	roadmap	E012-H3K36me3	h3k36me3	esdr_cd56_ecto	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E012-H3K4me1.narrowPeak.gz	roadmap	E012-H3K4me1	h3k4me1	esdr_cd56_ecto	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E012-H3K4me3.narrowPeak.gz	roadmap	E012-H3K4me3	h3k4me3	esdr_cd56_ecto	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E012-H3K9me3.narrowPeak.gz	roadmap	E012-H3K9me3	h3k9me3	esdr_cd56_ecto	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E013-H3K27ac.narrowPeak.gz	roadmap	E013-H3K27ac	h3k27ac	esdr_cd56_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E013-H3K27me3.narrowPeak.gz	roadmap	E013-H3K27me3	h3k27me3	esdr_cd56_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E013-H3K36me3.narrowPeak.gz	roadmap	E013-H3K36me3	h3k36me3	esdr_cd56_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E013-H3K4me1.narrowPeak.gz	roadmap	E013-H3K4me1	h3k4me1	esdr_cd56_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E013-H3K4me3.narrowPeak.gz	roadmap	E013-H3K4me3	h3k4me3	esdr_cd56_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E013-H3K9me3.narrowPeak.gz	roadmap	E013-H3K9me3	h3k9me3	esdr_cd56_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-DNase.hotspot.fdr0.01.peaks.bed.gz	roadmap	E004-DNase	dnase	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H2AK5ac.narrowPeak.gz	roadmap	E004-H2AK5ac	h2ak5ac	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H2BK120ac.narrowPeak.gz	roadmap	E004-H2BK120ac	h2bk120ac	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H2BK15ac.narrowPeak.gz	roadmap	E004-H2BK15ac	h2bk15ac	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H2BK5ac.narrowPeak.gz	roadmap	E004-H2BK5ac	h2bk5ac	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K18ac.narrowPeak.gz	roadmap	E004-H3K18ac	h3k18ac	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K23ac.narrowPeak.gz	roadmap	E004-H3K23ac	h3k23ac	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K27ac.narrowPeak.gz	roadmap	E004-H3K27ac	h3k27ac	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K27me3.narrowPeak.gz	roadmap	E004-H3K27me3	h3k27me3	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K36me3.narrowPeak.gz	roadmap	E004-H3K36me3	h3k36me3	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K4ac.narrowPeak.gz	roadmap	E004-H3K4ac	h3k4ac	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K4me1.narrowPeak.gz	roadmap	E004-H3K4me1	h3k4me1	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K4me2.narrowPeak.gz	roadmap	E004-H3K4me2	h3k4me2	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K4me3.narrowPeak.gz	roadmap	E004-H3K4me3	h3k4me3	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K79me1.narrowPeak.gz	roadmap	E004-H3K79me1	h3k79me1	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K79me2.narrowPeak.gz	roadmap	E004-H3K79me2	h3k79me2	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K9ac.narrowPeak.gz	roadmap	E004-H3K9ac	h3k9ac	esdr_h1_bmp4_meso	esc_derived
http://egg2.wustl.edu/roadmap/data/byFileType/peaks/consolidated/narrowPeak/E004-H3K9me3.narrowPeak.gz	roadmap	E004-H3K9me3	h3k9me3	esdr_h1_bmp4_meso	esc_derived
